Date,product,phase,campaign_platform,campaign_type,communication_medium,subchannel,audience_type,creative_type,creative_name,device,age,spends,impressions,clicks,link_clicks
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,27.9,16,5,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,38.49,4,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,0,2,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,25.47,28,7,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,18.73,2,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,10.89,12,3,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,21.18,2,2,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,0.43,8,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,5.23,15,3,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,73.47,18,10,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,18.98,4,2,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,1.34,5,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,31.39,21,5,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,18-24,0,12,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,25-34,165.81,26,8,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,35-44,20.67,6,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,45-54,8.4,6,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,65 or more,13.93,2,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,Undetermined,61.38,43,6,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,18-24,120.92,121,13,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,25-34,199.82,205,15,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,35-44,56.97,85,9,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,45-54,0,33,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,55-64,0,4,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,65 or more,0,4,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,Undetermined,129.4,261,15,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,18-24,21.54,8,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,25-34,104.58,29,5,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,35-44,216.48,12,5,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,45-54,0,6,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,65 or more,0,1,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,Undetermined,79.56,31,5,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,18-24,91.76,26,6,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,25-34,156.67,61,7,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,35-44,11.83,22,2,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,45-54,0,2,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,65 or more,14.81,5,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,Undetermined,26.58,85,2,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Tablet,25-34,43.48,1,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,18-24,47.21,17,2,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,25-34,14.05,35,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,35-44,0,16,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,45-54,0,2,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,55-64,0,1,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,65 or more,0,2,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,Undetermined,12.33,36,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,18-24,130.23,140,8,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,25-34,159.17,193,13,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,35-44,13.73,54,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,45-54,21.21,16,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,55-64,0,6,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,65 or more,0,14,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,Undetermined,15.25,105,2,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,18-24,0,3,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,45-54,0,1,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,Undetermined,0,1,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,18-24,86.55,36,11,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,25-34,63.95,87,10,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,35-44,85.3,56,7,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,45-54,8.64,10,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,55-64,0,4,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,65 or more,7.4,5,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,Undetermined,127.78,93,16,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,18-24,142.47,187,40,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,25-34,198.7,345,41,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,35-44,109.41,135,18,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,45-54,29.78,53,6,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,55-64,1.37,8,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,65 or more,0,11,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,Undetermined,164.99,484,29,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,25-34,0,4,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,Undetermined,0,1,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,18-24,206.77,55,10,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,25-34,285.48,97,17,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,35-44,109.93,59,6,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,45-54,0,7,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,65 or more,0,5,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,Undetermined,221,204,25,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,18-24,747.88,290,42,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,25-34,553.28,296,29,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,35-44,298.82,103,18,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,45-54,24.32,21,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,55-64,25.95,11,2,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,65 or more,12.8,14,1,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,Undetermined,612.45,583,50,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,25-34,0,2,0,0
2020-02-18,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,35-44,0,1,0,0
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,25-34,15.76,256,3,2
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,35-44,5,75,0,
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,45-54,2.05,23,0,
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,55-64,0.08,2,0,
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,25-34,1156.37,7979,96,59
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,35-44,157.31,972,9,5
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,45-54,33.06,222,3,1
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,55-64,0.32,7,0,
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,25-34,7390.45,41827,714,284
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,35-44,2088.32,11875,230,104
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,45-54,401.98,2348,56,25
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,55-64,9.3,79,1,
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,25-34,402.72,4691,79,28
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,35-44,136.34,1508,35,17
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,45-54,39.99,487,3,1
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Girl,device,55-64,0.97,22,0,
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,25-34,690.69,5283,77,30
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,35-44,198.01,1415,22,10
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,45-54,26.22,237,2,1
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Image,Click,device,55-64,0.45,7,0,
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,25-34,206.99,1625,20,18
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,35-44,24.46,168,1,1
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,45-54,2.32,34,0,
2020-02-19,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 1,Carousal,Carousal,device,55-64,1.03,3,1,
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,18.02,6,3,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,4.39,15,1,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,5.23,3,1,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,18.77,7,1,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,17.43,1,1,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,50.56,14,3,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,94.5,39,8,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,275.46,55,17,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,118.05,26,8,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,19.49,12,1,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,0,1,0,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,46.66,11,4,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,56.05,28,4,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,Undetermined,0,2,0,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,310.08,69,26,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,654.24,185,54,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,267.95,104,21,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,189.98,39,11,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,95.06,17,5,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,28.62,11,3,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,249.69,147,29,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,409.09,265,85,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,1458.16,488,133,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,446.8,158,32,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,22.41,44,6,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,17.5,24,2,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,37.35,30,3,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,360.15,351,58,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,18-24,12.81,10,4,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,25-34,0.43,7,1,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,Undetermined,0,1,0,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,80.81,5,4,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,96.2,18,9,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,53.28,4,2,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,0,1,0,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,26.39,7,1,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,46.04,7,2,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,84.23,17,7,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,43,4,3,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,0,1,0,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,0,1,0,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,0,1,0,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,9.47,35,3,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,0,4,0,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,67.91,12,6,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,0,3,0,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,0.43,1,1,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,0,1,0,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,0,1,0,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,89.02,7,3,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,33.79,15,3,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,89.86,29,10,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,42.45,5,3,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,29.67,3,2,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,12.3,13,3,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,18-24,27.12,9,2,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,25-34,63.12,12,4,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,35-44,45.65,8,4,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,45-54,0,3,0,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,55-64,0,2,0,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,Undetermined,20.5,28,2,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,18-24,210.02,111,24,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,25-34,218.91,182,20,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,35-44,56.11,47,4,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,45-54,26.51,22,3,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,55-64,0,8,0,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,65 or more,0,6,0,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,Undetermined,80.83,167,11,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Tablet,25-34,0,1,0,0
2020-02-19,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Tablet,Undetermined,7.81,1,1,0
